# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-19 15:13:41 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14157500 COAST FORK WILLAMETTE RIVER NEAR GOSHEN, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14157500
#            TS   parameter     statistic     Description
#        113722       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113722_00060_00003	113722_00060_00003_cd
USGS	14157500	1990-06-18	609	A
USGS	14157500	1990-06-19	471	A
USGS	14157500	1990-06-20	450	A
USGS	14157500	1990-06-21	436	A
USGS	14157500	1990-06-22	421	A
USGS	14157500	1990-06-23	294	A
USGS	14157500	1990-06-24	287	A
USGS	14157500	1990-06-25	282	A
USGS	14157500	1990-06-26	270	A
USGS	14157500	1990-06-27	212	A
USGS	14157500	1990-06-28	197	A
USGS	14157500	1990-06-29	194	A
USGS	14157500	1990-06-30	188	A
USGS	14157500	1990-07-01	184	A
USGS	14157500	1990-07-02	197	A
USGS	14157500	1990-07-03	201	A
USGS	14157500	1990-07-04	194	A
USGS	14157500	1990-07-05	189	A
USGS	14157500	1990-07-06	206	A
USGS	14157500	1990-07-07	283	A
USGS	14157500	1990-07-08	275	A
USGS	14157500	1990-07-09	258	A
USGS	14157500	1990-07-10	189	A
USGS	14157500	1990-07-11	183	A
USGS	14157500	1990-07-12	171	A
USGS	14157500	1990-07-13	164	A
USGS	14157500	1990-07-14	160	A
USGS	14157500	1990-07-15	160	A
USGS	14157500	1990-07-16	155	A
USGS	14157500	1990-07-17	153	A
USGS	14157500	1990-07-18	151	A
USGS	14157500	1990-07-19	153	A
USGS	14157500	1990-07-20	151	A
USGS	14157500	1990-07-21	151	A
USGS	14157500	1990-07-22	150	A
USGS	14157500	1990-07-23	151	A
USGS	14157500	1990-07-24	151	A
USGS	14157500	1990-07-25	151	A
USGS	14157500	1990-07-26	156	A
USGS	14157500	1990-07-27	151	A
USGS	14157500	1990-07-28	147	A
USGS	14157500	1990-07-29	144	A
USGS	14157500	1990-07-30	144	A
USGS	14157500	1990-07-31	140	A
USGS	14157500	1990-08-01	137	A
USGS	14157500	1990-08-02	140	A
USGS	14157500	1990-08-03	140	A
USGS	14157500	1990-08-04	140	A
USGS	14157500	1990-08-05	138	A
USGS	14157500	1990-08-06	143	A
USGS	14157500	1990-08-07	138	A
USGS	14157500	1990-08-08	135	A
USGS	14157500	1990-08-09	135	A
USGS	14157500	1990-08-10	132	A
USGS	14157500	1990-08-11	134	A
USGS	14157500	1990-08-12	134	A
USGS	14157500	1990-08-13	138	A
USGS	14157500	1990-08-14	137	A
USGS	14157500	1990-08-15	142	A
USGS	14157500	1990-08-16	143	A
USGS	14157500	1990-08-17	156	A
USGS	14157500	1990-08-18	170	A
USGS	14157500	1990-08-19	175	A
USGS	14157500	1990-08-20	167	A
USGS	14157500	1990-08-21	159	A
USGS	14157500	1990-08-22	161	A
USGS	14157500	1990-08-23	160	A
USGS	14157500	1990-08-24	153	A
USGS	14157500	1990-08-25	153	A
USGS	14157500	1990-08-26	155	A
USGS	14157500	1990-08-27	208	A
USGS	14157500	1990-08-28	246	A
USGS	14157500	1990-08-29	227	A
USGS	14157500	1990-08-30	241	A
USGS	14157500	1990-08-31	234	A
USGS	14157500	1990-09-01	221	A
USGS	14157500	1990-09-02	216	A
USGS	14157500	1990-09-03	211	A
USGS	14157500	1990-09-04	218	A
USGS	14157500	1990-09-05	392	A
USGS	14157500	1990-09-06	401	A
USGS	14157500	1990-09-07	386	A
USGS	14157500	1990-09-08	237	A
USGS	14157500	1990-09-09	228	A
USGS	14157500	1990-09-10	225	A
USGS	14157500	1990-09-11	219	A
USGS	14157500	1990-09-12	217	A
USGS	14157500	1990-09-13	217	A
USGS	14157500	1990-09-14	216	A
USGS	14157500	1990-09-15	225	A
USGS	14157500	1990-09-16	224	A
USGS	14157500	1990-09-17	310	A
USGS	14157500	1990-09-18	1130	A
USGS	14157500	1990-09-19	1620	A
USGS	14157500	1990-09-20	1880	A
USGS	14157500	1990-09-21	1880	A
USGS	14157500	1990-09-22	1860	A
USGS	14157500	1990-09-23	1860	A
USGS	14157500	1990-09-24	1650	A
USGS	14157500	1990-09-25	1300	A
USGS	14157500	1990-09-26	1320	A
USGS	14157500	1990-09-27	1300	A
USGS	14157500	1990-09-28	1320	A
USGS	14157500	1990-09-29	1390	A
USGS	14157500	1990-09-30	1380	A
USGS	14157500	1990-10-01	1350	A
USGS	14157500	1990-10-02	1290	A
USGS	14157500	1990-10-03	1280	A
USGS	14157500	1990-10-04	1300	A
USGS	14157500	1990-10-05	1310	A
USGS	14157500	1990-10-06	1280	A
USGS	14157500	1990-10-07	1260	A
USGS	14157500	1990-10-08	1240	A
USGS	14157500	1990-10-09	1120	A
USGS	14157500	1990-10-10	749	A
USGS	14157500	1990-10-11	727	A
USGS	14157500	1990-10-12	730	A
USGS	14157500	1990-10-13	719	A
USGS	14157500	1990-10-14	718	A
USGS	14157500	1990-10-15	723	A
USGS	14157500	1990-10-16	730	A
USGS	14157500	1990-10-17	723	A
USGS	14157500	1990-10-18	769	A
USGS	14157500	1990-10-19	773	A
USGS	14157500	1990-10-20	730	A
USGS	14157500	1990-10-21	748	A
USGS	14157500	1990-10-22	878	A
USGS	14157500	1990-10-23	907	A
USGS	14157500	1990-10-24	845	A
USGS	14157500	1990-10-25	762	A
USGS	14157500	1990-10-26	763	A
USGS	14157500	1990-10-27	749	A
USGS	14157500	1990-10-28	756	A
USGS	14157500	1990-10-29	706	A
USGS	14157500	1990-10-30	714	A
USGS	14157500	1990-10-31	1780	A
USGS	14157500	1990-11-01	1930	A
USGS	14157500	1990-11-02	1840	A
USGS	14157500	1990-11-03	1350	A
USGS	14157500	1990-11-04	1470	A
USGS	14157500	1990-11-05	2020	A
USGS	14157500	1990-11-06	2500	A
USGS	14157500	1990-11-07	2370	A
USGS	14157500	1990-11-08	2030	A
USGS	14157500	1990-11-09	1830	A
USGS	14157500	1990-11-10	2040	A
USGS	14157500	1990-11-11	1610	A
USGS	14157500	1990-11-12	805	A
USGS	14157500	1990-11-13	994	A
USGS	14157500	1990-11-14	2920	A
USGS	14157500	1990-11-15	2490	A
USGS	14157500	1990-11-16	1420	A
USGS	14157500	1990-11-17	1400	A
USGS	14157500	1990-11-18	1410	A
USGS	14157500	1990-11-19	1320	A
USGS	14157500	1990-11-20	1280	A
USGS	14157500	1990-11-21	2030	A
USGS	14157500	1990-11-22	2660	A
USGS	14157500	1990-11-23	2260	A
USGS	14157500	1990-11-24	1600	A
USGS	14157500	1990-11-25	3400	A
USGS	14157500	1990-11-26	5290	A
USGS	14157500	1990-11-27	3770	A
USGS	14157500	1990-11-28	2540	A
USGS	14157500	1990-11-29	2540	A
USGS	14157500	1990-11-30	2740	A
USGS	14157500	1990-12-01	3250	A
USGS	14157500	1990-12-02	3130	A
USGS	14157500	1990-12-03	2440	A
USGS	14157500	1990-12-04	2130	A
USGS	14157500	1990-12-05	1990	A
USGS	14157500	1990-12-06	1690	A
USGS	14157500	1990-12-07	1580	A
USGS	14157500	1990-12-08	1210	A
USGS	14157500	1990-12-09	1250	A
USGS	14157500	1990-12-10	3810	A
USGS	14157500	1990-12-11	5570	A
USGS	14157500	1990-12-12	3950	A
USGS	14157500	1990-12-13	2570	A
USGS	14157500	1990-12-14	2030	A
USGS	14157500	1990-12-15	1640	A
USGS	14157500	1990-12-16	1530	A
USGS	14157500	1990-12-17	1260	A
USGS	14157500	1990-12-18	1560	A
USGS	14157500	1990-12-19	2690	A
USGS	14157500	1990-12-20	2190	A
USGS	14157500	1990-12-21	1600	A:e
USGS	14157500	1990-12-22	1500	A:e
USGS	14157500	1990-12-23	1400	A:e
USGS	14157500	1990-12-24	1200	A:e
USGS	14157500	1990-12-25	1050	A:e
USGS	14157500	1990-12-26	950	A:e
USGS	14157500	1990-12-27	1050	A:e
USGS	14157500	1990-12-28	1170	A
USGS	14157500	1990-12-29	1140	A:e
USGS	14157500	1990-12-30	1100	A:e
USGS	14157500	1990-12-31	950	A:e
USGS	14157500	1991-01-01	850	A:e
USGS	14157500	1991-01-02	800	A:e
USGS	14157500	1991-01-03	600	A:e
USGS	14157500	1991-01-04	500	A:e
USGS	14157500	1991-01-05	700	A:e
USGS	14157500	1991-01-06	850	A:e
USGS	14157500	1991-01-07	930	A
USGS	14157500	1991-01-08	1040	A
USGS	14157500	1991-01-09	1090	A
USGS	14157500	1991-01-10	1330	A
USGS	14157500	1991-01-11	2540	A
USGS	14157500	1991-01-12	5850	A
USGS	14157500	1991-01-13	7650	A
USGS	14157500	1991-01-14	6030	A
USGS	14157500	1991-01-15	5150	A
USGS	14157500	1991-01-16	5610	A
USGS	14157500	1991-01-17	4210	A
USGS	14157500	1991-01-18	2680	A
USGS	14157500	1991-01-19	2290	A
USGS	14157500	1991-01-20	1700	A
USGS	14157500	1991-01-21	1360	A
USGS	14157500	1991-01-22	1270	A
USGS	14157500	1991-01-23	1100	A
USGS	14157500	1991-01-24	989	A
USGS	14157500	1991-01-25	930	A
USGS	14157500	1991-01-26	878	A
USGS	14157500	1991-01-27	845	A
USGS	14157500	1991-01-28	785	A
USGS	14157500	1991-01-29	569	A
USGS	14157500	1991-01-30	547	A
USGS	14157500	1991-01-31	543	A
USGS	14157500	1991-02-01	621	A
USGS	14157500	1991-02-02	1080	A
USGS	14157500	1991-02-03	1000	A
USGS	14157500	1991-02-04	981	A
USGS	14157500	1991-02-05	1990	A
USGS	14157500	1991-02-06	2130	A
USGS	14157500	1991-02-07	1850	A
USGS	14157500	1991-02-08	1660	A
USGS	14157500	1991-02-09	1320	A
USGS	14157500	1991-02-10	1070	A
USGS	14157500	1991-02-11	948	A
USGS	14157500	1991-02-12	764	A
USGS	14157500	1991-02-13	1020	A
USGS	14157500	1991-02-14	1730	A
USGS	14157500	1991-02-15	2100	A
USGS	14157500	1991-02-16	1670	A
USGS	14157500	1991-02-17	1470	A
USGS	14157500	1991-02-18	1710	A
USGS	14157500	1991-02-19	2240	A
USGS	14157500	1991-02-20	2980	A
USGS	14157500	1991-02-21	2240	A
USGS	14157500	1991-02-22	1580	A
USGS	14157500	1991-02-23	1200	A
USGS	14157500	1991-02-24	1050	A
USGS	14157500	1991-02-25	777	A
USGS	14157500	1991-02-26	645	A
USGS	14157500	1991-02-27	612	A
USGS	14157500	1991-02-28	583	A
USGS	14157500	1991-03-01	606	A
USGS	14157500	1991-03-02	935	A
USGS	14157500	1991-03-03	2510	A
USGS	14157500	1991-03-04	5310	A
USGS	14157500	1991-03-05	7960	A
USGS	14157500	1991-03-06	6770	A
USGS	14157500	1991-03-07	5210	A
USGS	14157500	1991-03-08	3600	A
USGS	14157500	1991-03-09	3050	A
USGS	14157500	1991-03-10	2890	A
USGS	14157500	1991-03-11	1880	A
USGS	14157500	1991-03-12	2270	A
USGS	14157500	1991-03-13	3160	A
USGS	14157500	1991-03-14	3510	A
USGS	14157500	1991-03-15	3450	A
USGS	14157500	1991-03-16	2730	A
USGS	14157500	1991-03-17	2370	A
USGS	14157500	1991-03-18	2090	A
USGS	14157500	1991-03-19	2530	A
USGS	14157500	1991-03-20	2160	A
USGS	14157500	1991-03-21	2150	A
USGS	14157500	1991-03-22	2070	A
USGS	14157500	1991-03-23	2160	A
USGS	14157500	1991-03-24	2920	A
USGS	14157500	1991-03-25	2520	A
USGS	14157500	1991-03-26	2430	A
USGS	14157500	1991-03-27	1850	A
USGS	14157500	1991-03-28	1450	A
USGS	14157500	1991-03-29	1090	A
USGS	14157500	1991-03-30	850	A
USGS	14157500	1991-03-31	812	A
USGS	14157500	1991-04-01	792	A
USGS	14157500	1991-04-02	865	A
USGS	14157500	1991-04-03	1270	A
USGS	14157500	1991-04-04	1490	A
USGS	14157500	1991-04-05	1980	A
USGS	14157500	1991-04-06	3090	A
USGS	14157500	1991-04-07	3570	A
USGS	14157500	1991-04-08	3410	A
USGS	14157500	1991-04-09	3620	A
USGS	14157500	1991-04-10	4260	A
USGS	14157500	1991-04-11	4330	A
USGS	14157500	1991-04-12	3040	A
USGS	14157500	1991-04-13	2000	A
USGS	14157500	1991-04-14	1600	A
USGS	14157500	1991-04-15	1610	A
USGS	14157500	1991-04-16	1580	A
USGS	14157500	1991-04-17	1420	A
USGS	14157500	1991-04-18	1120	A
USGS	14157500	1991-04-19	954	A
USGS	14157500	1991-04-20	912	A
USGS	14157500	1991-04-21	873	A
USGS	14157500	1991-04-22	832	A
USGS	14157500	1991-04-23	735	A
USGS	14157500	1991-04-24	788	A
USGS	14157500	1991-04-25	1050	A
USGS	14157500	1991-04-26	1410	A
USGS	14157500	1991-04-27	1650	A
USGS	14157500	1991-04-28	1590	A
USGS	14157500	1991-04-29	1550	A
USGS	14157500	1991-04-30	1410	A
USGS	14157500	1991-05-01	1170	A
USGS	14157500	1991-05-02	1090	A
USGS	14157500	1991-05-03	881	A
USGS	14157500	1991-05-04	703	A
USGS	14157500	1991-05-05	646	A
USGS	14157500	1991-05-06	531	A
USGS	14157500	1991-05-07	533	A
USGS	14157500	1991-05-08	1430	A
USGS	14157500	1991-05-09	2850	A
USGS	14157500	1991-05-10	2540	A
USGS	14157500	1991-05-11	2090	A
USGS	14157500	1991-05-12	1780	A
USGS	14157500	1991-05-13	1670	A
USGS	14157500	1991-05-14	1660	A
USGS	14157500	1991-05-15	1570	A
USGS	14157500	1991-05-16	1290	A
USGS	14157500	1991-05-17	4790	A
USGS	14157500	1991-05-18	11400	A
USGS	14157500	1991-05-19	9650	A
USGS	14157500	1991-05-20	6930	A
USGS	14157500	1991-05-21	5110	A
USGS	14157500	1991-05-22	3600	A
USGS	14157500	1991-05-23	2870	A
USGS	14157500	1991-05-24	2260	A
USGS	14157500	1991-05-25	1560	A
USGS	14157500	1991-05-26	1360	A
USGS	14157500	1991-05-27	1180	A
USGS	14157500	1991-05-28	1110	A
USGS	14157500	1991-05-29	1040	A
USGS	14157500	1991-05-30	1090	A
USGS	14157500	1991-05-31	1100	A
USGS	14157500	1991-06-01	1140	A
USGS	14157500	1991-06-02	1130	A
USGS	14157500	1991-06-03	935	A
USGS	14157500	1991-06-04	625	A
USGS	14157500	1991-06-05	531	A
USGS	14157500	1991-06-06	506	A
USGS	14157500	1991-06-07	521	A
USGS	14157500	1991-06-08	603	A
USGS	14157500	1991-06-09	591	A
USGS	14157500	1991-06-10	578	A
USGS	14157500	1991-06-11	564	A
USGS	14157500	1991-06-12	467	A
USGS	14157500	1991-06-13	402	A
USGS	14157500	1991-06-14	396	A
USGS	14157500	1991-06-15	385	A
USGS	14157500	1991-06-16	383	A
USGS	14157500	1991-06-17	374	A
USGS	14157500	1991-06-18	365	A
USGS	14157500	1991-06-19	375	A
USGS	14157500	1991-06-20	433	A
USGS	14157500	1991-06-21	413	A
USGS	14157500	1991-06-22	424	A
USGS	14157500	1991-06-23	413	A
USGS	14157500	1991-06-24	398	A
USGS	14157500	1991-06-25	356	A
USGS	14157500	1991-06-26	352	A
USGS	14157500	1991-06-27	347	A
USGS	14157500	1991-06-28	358	A
USGS	14157500	1991-06-29	354	A
USGS	14157500	1991-06-30	344	A
USGS	14157500	1991-07-01	323	A
USGS	14157500	1991-07-02	208	A
USGS	14157500	1991-07-03	196	A
USGS	14157500	1991-07-04	180	A
USGS	14157500	1991-07-05	175	A
USGS	14157500	1991-07-06	170	A
USGS	14157500	1991-07-07	172	A
USGS	14157500	1991-07-08	167	A
USGS	14157500	1991-07-09	166	A
USGS	14157500	1991-07-10	170	A
USGS	14157500	1991-07-11	165	A
USGS	14157500	1991-07-12	162	A
USGS	14157500	1991-07-13	157	A
USGS	14157500	1991-07-14	159	A
USGS	14157500	1991-07-15	161	A
USGS	14157500	1991-07-16	166	A
USGS	14157500	1991-07-17	176	A
USGS	14157500	1991-07-18	177	A
USGS	14157500	1991-07-19	163	A
USGS	14157500	1991-07-20	155	A
USGS	14157500	1991-07-21	156	A
USGS	14157500	1991-07-22	153	A
USGS	14157500	1991-07-23	147	A
USGS	14157500	1991-07-24	144	A
USGS	14157500	1991-07-25	143	A
USGS	14157500	1991-07-26	144	A
USGS	14157500	1991-07-27	147	A
USGS	14157500	1991-07-28	145	A
USGS	14157500	1991-07-29	140	A
USGS	14157500	1991-07-30	137	A
USGS	14157500	1991-07-31	134	A
USGS	14157500	1991-08-01	134	A
USGS	14157500	1991-08-02	137	A
USGS	14157500	1991-08-03	137	A
USGS	14157500	1991-08-04	137	A
USGS	14157500	1991-08-05	135	A
USGS	14157500	1991-08-06	134	A
USGS	14157500	1991-08-07	138	A
USGS	14157500	1991-08-08	138	A
USGS	14157500	1991-08-09	137	A
USGS	14157500	1991-08-10	142	A
USGS	14157500	1991-08-11	147	A
USGS	14157500	1991-08-12	141	A
USGS	14157500	1991-08-13	136	A
USGS	14157500	1991-08-14	134	A
USGS	14157500	1991-08-15	150	A
USGS	14157500	1991-08-16	157	A
USGS	14157500	1991-08-17	160	A
USGS	14157500	1991-08-18	159	A
USGS	14157500	1991-08-19	160	A
USGS	14157500	1991-08-20	158	A
USGS	14157500	1991-08-21	158	A
USGS	14157500	1991-08-22	161	A
USGS	14157500	1991-08-23	160	A
USGS	14157500	1991-08-24	164	A
USGS	14157500	1991-08-25	165	A
USGS	14157500	1991-08-26	164	A
USGS	14157500	1991-08-27	164	A
USGS	14157500	1991-08-28	171	A
USGS	14157500	1991-08-29	169	A
USGS	14157500	1991-08-30	166	A
USGS	14157500	1991-08-31	163	A
USGS	14157500	1991-09-01	166	A
USGS	14157500	1991-09-02	163	A
USGS	14157500	1991-09-03	165	A
USGS	14157500	1991-09-04	298	A
USGS	14157500	1991-09-05	301	A
USGS	14157500	1991-09-06	301	A
USGS	14157500	1991-09-07	304	A
USGS	14157500	1991-09-08	307	A
USGS	14157500	1991-09-09	326	A
USGS	14157500	1991-09-10	467	A
USGS	14157500	1991-09-11	471	A
USGS	14157500	1991-09-12	407	A
USGS	14157500	1991-09-13	428	A
USGS	14157500	1991-09-14	479	A
USGS	14157500	1991-09-15	480	A
USGS	14157500	1991-09-16	570	A
USGS	14157500	1991-09-17	907	A
USGS	14157500	1991-09-18	912	A
USGS	14157500	1991-09-19	909	A
USGS	14157500	1991-09-20	901	A
USGS	14157500	1991-09-21	900	A
USGS	14157500	1991-09-22	891	A
USGS	14157500	1991-09-23	887	A
USGS	14157500	1991-09-24	1020	A
USGS	14157500	1991-09-25	1020	A
USGS	14157500	1991-09-26	1020	A
USGS	14157500	1991-09-27	1010	A
USGS	14157500	1991-09-28	1010	A
USGS	14157500	1991-09-29	1000	A
USGS	14157500	1991-09-30	995	A
USGS	14157500	1991-10-01	1020	A
USGS	14157500	1991-10-02	1020	A
USGS	14157500	1991-10-03	1010	A
USGS	14157500	1991-10-04	998	A
USGS	14157500	1991-10-05	997	A
USGS	14157500	1991-10-06	988	A
USGS	14157500	1991-10-07	977	A
USGS	14157500	1991-10-08	967	A
USGS	14157500	1991-10-09	1010	A
USGS	14157500	1991-10-10	1080	A
USGS	14157500	1991-10-11	1060	A
USGS	14157500	1991-10-12	1050	A
USGS	14157500	1991-10-13	1040	A
USGS	14157500	1991-10-14	1030	A
USGS	14157500	1991-10-15	1010	A
USGS	14157500	1991-10-16	999	A
USGS	14157500	1991-10-17	987	A
USGS	14157500	1991-10-18	972	A
USGS	14157500	1991-10-19	956	A
USGS	14157500	1991-10-20	945	A
USGS	14157500	1991-10-21	905	A
USGS	14157500	1991-10-22	804	A
USGS	14157500	1991-10-23	792	A
USGS	14157500	1991-10-24	792	A
USGS	14157500	1991-10-25	852	A
USGS	14157500	1991-10-26	1400	A
USGS	14157500	1991-10-27	2140	A
USGS	14157500	1991-10-28	1720	A
USGS	14157500	1991-10-29	847	A
USGS	14157500	1991-10-30	1020	A
USGS	14157500	1991-10-31	838	A
USGS	14157500	1991-11-01	550	A
USGS	14157500	1991-11-02	307	A
USGS	14157500	1991-11-03	221	A
USGS	14157500	1991-11-04	213	A
USGS	14157500	1991-11-05	304	A
USGS	14157500	1991-11-06	1610	A
USGS	14157500	1991-11-07	1350	A
USGS	14157500	1991-11-08	804	A
USGS	14157500	1991-11-09	598	A
USGS	14157500	1991-11-10	477	A
USGS	14157500	1991-11-11	346	A
USGS	14157500	1991-11-12	536	A
USGS	14157500	1991-11-13	3080	A
USGS	14157500	1991-11-14	3030	A
USGS	14157500	1991-11-15	2050	A
USGS	14157500	1991-11-16	1160	A
USGS	14157500	1991-11-17	2220	A
USGS	14157500	1991-11-18	5190	A
USGS	14157500	1991-11-19	4860	A
USGS	14157500	1991-11-20	4630	A
USGS	14157500	1991-11-21	5530	A
USGS	14157500	1991-11-22	3770	A
USGS	14157500	1991-11-23	2390	A
USGS	14157500	1991-11-24	2010	A
USGS	14157500	1991-11-25	2060	A
USGS	14157500	1991-11-26	3700	A
USGS	14157500	1991-11-27	7030	A
USGS	14157500	1991-11-28	5980	A
USGS	14157500	1991-11-29	4560	A
USGS	14157500	1991-11-30	3050	A
USGS	14157500	1991-12-01	2340	A
USGS	14157500	1991-12-02	2150	A
USGS	14157500	1991-12-03	2550	A
USGS	14157500	1991-12-04	1960	A
USGS	14157500	1991-12-05	1590	A
USGS	14157500	1991-12-06	3880	A
USGS	14157500	1991-12-07	7190	A
USGS	14157500	1991-12-08	6880	A
USGS	14157500	1991-12-09	5590	A
USGS	14157500	1991-12-10	4880	A
USGS	14157500	1991-12-11	4060	A
USGS	14157500	1991-12-12	2660	A
USGS	14157500	1991-12-13	2060	A
USGS	14157500	1991-12-14	1950	A
USGS	14157500	1991-12-15	1560	A
USGS	14157500	1991-12-16	1340	A
USGS	14157500	1991-12-17	1210	A
USGS	14157500	1991-12-18	1440	A
USGS	14157500	1991-12-19	2530	A
USGS	14157500	1991-12-20	2160	A
USGS	14157500	1991-12-21	1970	A
USGS	14157500	1991-12-22	1840	A
USGS	14157500	1991-12-23	1470	A
USGS	14157500	1991-12-24	1350	A
USGS	14157500	1991-12-25	1170	A
USGS	14157500	1991-12-26	1030	A
USGS	14157500	1991-12-27	941	A
USGS	14157500	1991-12-28	925	A
USGS	14157500	1991-12-29	1000	A
USGS	14157500	1991-12-30	931	A
USGS	14157500	1991-12-31	853	A
USGS	14157500	1992-01-01	752	A
USGS	14157500	1992-01-02	681	A
USGS	14157500	1992-01-03	736	A
USGS	14157500	1992-01-04	1320	A
USGS	14157500	1992-01-05	1800	A
USGS	14157500	1992-01-06	1670	A
USGS	14157500	1992-01-07	1430	A
USGS	14157500	1992-01-08	1330	A
USGS	14157500	1992-01-09	1120	A
USGS	14157500	1992-01-10	989	A
USGS	14157500	1992-01-11	1820	A
USGS	14157500	1992-01-12	2110	A
USGS	14157500	1992-01-13	1830	A
USGS	14157500	1992-01-14	1530	A
USGS	14157500	1992-01-15	1370	A
USGS	14157500	1992-01-16	1180	A
USGS	14157500	1992-01-17	939	A
USGS	14157500	1992-01-18	811	A
USGS	14157500	1992-01-19	759	A
USGS	14157500	1992-01-20	864	A
USGS	14157500	1992-01-21	790	A
USGS	14157500	1992-01-22	614	A
USGS	14157500	1992-01-23	580	A
USGS	14157500	1992-01-24	557	A
USGS	14157500	1992-01-25	626	A
USGS	14157500	1992-01-26	645	A
USGS	14157500	1992-01-27	724	A
USGS	14157500	1992-01-28	1140	A
USGS	14157500	1992-01-29	1660	A
USGS	14157500	1992-01-30	1650	A
USGS	14157500	1992-01-31	1520	A
USGS	14157500	1992-02-01	2070	A
USGS	14157500	1992-02-02	2100	A
USGS	14157500	1992-02-03	1580	A
USGS	14157500	1992-02-04	1230	A
USGS	14157500	1992-02-05	1070	A
USGS	14157500	1992-02-06	752	A
USGS	14157500	1992-02-07	696	A
USGS	14157500	1992-02-08	630	A
USGS	14157500	1992-02-09	705	A
USGS	14157500	1992-02-10	638	A
USGS	14157500	1992-02-11	598	A
USGS	14157500	1992-02-12	585	A
USGS	14157500	1992-02-13	687	A
USGS	14157500	1992-02-14	641	A
USGS	14157500	1992-02-15	606	A
USGS	14157500	1992-02-16	679	A
USGS	14157500	1992-02-17	911	A
USGS	14157500	1992-02-18	1070	A
USGS	14157500	1992-02-19	1870	A
USGS	14157500	1992-02-20	2170	A
USGS	14157500	1992-02-21	2300	A
USGS	14157500	1992-02-22	3270	A
USGS	14157500	1992-02-23	3210	A
USGS	14157500	1992-02-24	2350	A
USGS	14157500	1992-02-25	1800	A
USGS	14157500	1992-02-26	1170	A
USGS	14157500	1992-02-27	909	A
USGS	14157500	1992-02-28	779	A
USGS	14157500	1992-02-29	609	A
USGS	14157500	1992-03-01	557	A
USGS	14157500	1992-03-02	513	A
USGS	14157500	1992-03-03	476	A
USGS	14157500	1992-03-04	472	A
USGS	14157500	1992-03-05	658	A
USGS	14157500	1992-03-06	704	A
USGS	14157500	1992-03-07	506	A
USGS	14157500	1992-03-08	451	A
USGS	14157500	1992-03-09	417	A
USGS	14157500	1992-03-10	391	A
USGS	14157500	1992-03-11	369	A
USGS	14157500	1992-03-12	353	A
USGS	14157500	1992-03-13	341	A
USGS	14157500	1992-03-14	333	A
USGS	14157500	1992-03-15	350	A
USGS	14157500	1992-03-16	354	A
USGS	14157500	1992-03-17	405	A
USGS	14157500	1992-03-18	423	A
USGS	14157500	1992-03-19	371	A
USGS	14157500	1992-03-20	343	A
USGS	14157500	1992-03-21	326	A
USGS	14157500	1992-03-22	311	A
USGS	14157500	1992-03-23	299	A
USGS	14157500	1992-03-24	286	A
USGS	14157500	1992-03-25	277	A
USGS	14157500	1992-03-26	271	A
USGS	14157500	1992-03-27	267	A
USGS	14157500	1992-03-28	263	A
USGS	14157500	1992-03-29	255	A
USGS	14157500	1992-03-30	291	A
USGS	14157500	1992-03-31	297	A
USGS	14157500	1992-04-01	269	A
USGS	14157500	1992-04-02	258	A
USGS	14157500	1992-04-03	250	A
USGS	14157500	1992-04-04	256	A
USGS	14157500	1992-04-05	280	A
USGS	14157500	1992-04-06	348	A
USGS	14157500	1992-04-07	333	A
USGS	14157500	1992-04-08	322	A
USGS	14157500	1992-04-09	1440	A
USGS	14157500	1992-04-10	5930	A
USGS	14157500	1992-04-11	3600	A
USGS	14157500	1992-04-12	3640	A
USGS	14157500	1992-04-13	3410	A
USGS	14157500	1992-04-14	3100	A
USGS	14157500	1992-04-15	2080	A
USGS	14157500	1992-04-16	1150	A
USGS	14157500	1992-04-17	2780	A
USGS	14157500	1992-04-18	5150	A
USGS	14157500	1992-04-19	3850	A
USGS	14157500	1992-04-20	2680	A
USGS	14157500	1992-04-21	2150	A
USGS	14157500	1992-04-22	1780	A
USGS	14157500	1992-04-23	1490	A
USGS	14157500	1992-04-24	1120	A
USGS	14157500	1992-04-25	730	A
USGS	14157500	1992-04-26	536	A
USGS	14157500	1992-04-27	458	A
USGS	14157500	1992-04-28	559	A
USGS	14157500	1992-04-29	591	A
USGS	14157500	1992-04-30	926	A
USGS	14157500	1992-05-01	876	A
USGS	14157500	1992-05-02	693	A
USGS	14157500	1992-05-03	613	A
USGS	14157500	1992-05-04	552	A
USGS	14157500	1992-05-05	401	A
USGS	14157500	1992-05-06	361	A
USGS	14157500	1992-05-07	335	A
USGS	14157500	1992-05-08	311	A
